DE_time_mean,DE_time_std,DE_time_max,DE_time_min,DE_time_rms,DE_time_ptp,DE_time_median,DE_time_iqr,DE_time_pr,DE_time_skew,DE_time_kurtosis,DE_time_var,DE_time_amp,DE_time_smr,DE_time_wavefactor,DE_time_peakfactor,DE_time_pulse,DE_time_margin,DE_freq_mean,DE_freq_std,DE_freq_max,DE_freq_min,DE_freq_rms,DE_freq_median,DE_freq_iqr,DE_freq_pr,DE_freq_f2,DE_freq_f3,DE_freq_f4,DE_freq_f5,DE_freq_f6,DE_freq_f7,DE_freq_f8,DE_ener_cA5,DE_ener_cD1,DE_ener_cD2,DE_ener_cD3,DE_ener_cD4,DE_ener_cD5,DE_ratio_cA5,DE_ratio_cD1,DE_ratio_cD2,DE_ratio_cD3,DE_ratio_cD4,DE_ratio_cD5,FE_time_mean,FE_time_std,FE_time_max,FE_time_min,FE_time_rms,FE_time_ptp,FE_time_median,FE_time_iqr,FE_time_pr,FE_time_skew,FE_time_kurtosis,FE_time_var,FE_time_amp,FE_time_smr,FE_time_wavefactor,FE_time_peakfactor,FE_time_pulse,FE_time_margin,FE_freq_mean,FE_freq_std,FE_freq_max,FE_freq_min,FE_freq_rms,FE_freq_median,FE_freq_iqr,FE_freq_pr,FE_freq_f2,FE_freq_f3,FE_freq_f4,FE_freq_f5,FE_freq_f6,FE_freq_f7,FE_freq_f8,FE_ener_cA5,FE_ener_cD1,FE_ener_cD2,FE_ener_cD3,FE_ener_cD4,FE_ener_cD5,FE_ratio_cA5,FE_ratio_cD1,FE_ratio_cD2,FE_ratio_cD3,FE_ratio_cD4,FE_ratio_cD5,label
0.00892717384615385,0.07619882074755534,0.19588984615384614,-0.16459753846153846,0.07662531608736914,0.3604873846153846,0.005111076923076923,0.1170853846153846,0.19299009230769232,0.0665418262495485,-0.532262381125503,0.005791744632609774,0.06258200769230766,0.05338783170150757,1.2243984958761178,2.556463792338424,3.130130422100922,3.6691852789427775,0.5699024504802002,1.4337562399995516,15.898088597816255,0.00574659556043957,1.5428693265474522,0.13725677379029222,0.4096710199528059,1.3041181549239458,2.0659868901885945,7.1225529874185485,68.97449445761272,2500.4559732487114,322.85995650839976,0.20775406700456964,0.4508532510543015,0.7619989278514365,0.006692162035572102,0.15171969897235366,1.7643202458330682,0.2858791160564155,0.4712923129294876,0.2213888789390895,0.0019443206500454524,0.04408018547109322,0.5126003030160109,0.08305845940529609,0.13692785251846482,0.028320881818181824,0.07001769960664772,0.22538363636363634,-0.1148490909090909,0.07544729557459738,0.34023272727272724,0.02753090909090909,0.09861818181818184,0.187128,0.0739482646382238,-0.6247766027818176,0.004890222062561242,0.06149870909090902,0.052633279303988166,1.2268110451403,2.9872990760920204,3.664851501687104,4.282150748425025,0.6294444641383091,1.4837580185517598,13.195081750677044,0.014739881183219878,1.6117500398793256,0.17771858340045574,0.4617405626077573,1.2875301960752663,2.2126008619262763,5.657767513650353,41.499979787323774,2673.854341754705,335.44177326588743,0.1924580401073918,0.4630951515942585,0.8796661503135604,0.015124328234777875,0.2401624997425465,1.3602463602989918,0.182403592928038,0.30455418461782,0.2949764603460691,0.005071606775157411,0.08053314778188078,0.4561283350696133,0.06116498421263453,0.10212546581464488,0
0.011344504615384618,0.06941177691894644,0.16584923076923075,-0.18796246153846152,0.07024704672138499,0.3538116923076923,0.01408153846153846,0.08996538461538461,0.17993076923076926,-0.2985727589750235,0.0951343102464146,0.0048059497881079724,0.055493778461538384,0.04640341289453983,1.2658544555597673,2.3609423955860342,2.988609450772532,3.5740739834406834,0.5767258853714093,1.301046067016974,13.330376187023173,0.01080161366644523,1.4231421627363068,0.1458852312594215,0.40725425819388295,1.5030792426384598,1.7012270035179269,5.927711958873771,50.443436720614855,2600.161041630809,328.41342311378514,0.20563060262497834,0.4528063740480157,1.0546976427217285,0.00787982592216515,0.16637423878831026,1.4888386909894842,0.0948121104976978,0.2051303751894185,0.3494999999091044,0.002611174091537335,0.05513219531934941,0.4933633121836651,0.03141832433114691,0.06797499416519681,0.026554486363636363,0.06881453794592039,0.24346363636363635,-0.13785999999999998,0.07368000255948211,0.3813236363636363,0.01695,0.0990290909090909,0.18045072727272726,0.27724599936038685,-0.31159640158851776,0.004723602031128742,0.05732849545454542,0.0470917530471414,1.2852247730433015,3.3043380551878694,4.246817127037175,5.169984564386806,0.6323110185804899,1.4330851681917318,10.621794545454543,0.009490070671046458,1.5663812829287196,0.16859399046062565,0.3819712401607988,1.3669739339124831,2.0640533661217333,4.780582509552533,29.546431824054327,2609.789084893352,331.17024781369565,0.19984974002645675,0.4449549469876122,1.9263795765584657,0.009908411421607165,0.1921148719986821,1.333700054107138,0.17936265341855676,0.3107158101092786,0.4874218545408933,0.0025070740623725435,0.04860983179741573,0.3374592223073546,0.045383203927460786,0.07861881336450315,0
0.007616547692307699,0.06763059147132804,0.18253846153846154,-0.1777403076923077,0.06797406828529509,0.36027876923076924,0.003129230769230769,0.09053907692307693,0.1798890461538462,0.11474731517525127,-0.2569267063544154,0.004562462160504764,0.054185759999999986,0.045678230755228116,1.2544636872361872,2.685413219234228,3.368753368753369,3.9961806427357973,0.6076706683766753,1.2256136048388622,11.390471739256961,0.005898869649458256,1.3679884318120037,0.13908857942093678,0.5731728398672045,1.7653602230932537,1.5096770938352864,4.930634088382818,36.40741598872353,2517.720330567999,306.9843713762955,0.1969538600251796,0.4605601611492924,0.462218236785065,0.00634099270601494,0.16011270111445228,1.2970019997903106,0.13654235124413733,0.21142803631764934,0.203293995078468,0.0027889114651454944,0.07042117355377661,0.5704507031053047,0.0600544026018945,0.09299081419541076,0.026079372727272728,0.0903723211371554,0.26976181818181816,-0.20031818181818176,0.0939514354254147,0.47008,0.032667272727272725,0.12568681818181818,0.23049945454545456,0.11226315446862588,-0.3814696225355592,0.00814673853664785,0.07692526363636354,0.06671177465884315,1.2213339413373512,2.871290012338068,3.506803947491424,4.0436912308411985,0.8620404334246764,1.7491950049845442,13.645510759065864,0.015530750975259269,1.9500761201352843,0.22209362102916216,0.6345802223433032,2.154932659915904,3.0750584577516378,4.3240106201824124,25.235760926897854,2686.398178807017,282.48558734199247,0.16557051277967472,0.4599791962723463,1.632277737427,0.02260085550143836,0.25795843626822496,2.2437926285374883,0.15516505710321876,1.149478803712244,0.2988822537239436,0.004138385566053944,0.04723411771852303,0.41085520088240995,0.028411881693196524,0.21047816041587286,0
0.01712523692307694,0.07565273629029047,0.208824,-0.19714153846153845,0.07747452424254847,0.4059655384615384,0.02451230769230769,0.09862292307692308,0.19670344615384616,-0.23901248765087899,-0.19804907114651904,0.005709028166937714,0.06298202769230765,0.05372171961117152,1.2301052709995692,2.69538925268179,3.3156125271194603,3.8871428820862746,0.6562064995920571,1.4448599046475328,11.630659915898006,0.00668591629560907,1.5868922818404965,0.14801359494903865,0.6048223504121852,1.471951877159026,2.0981106975458066,4.496890978797102,27.233138354202794,2367.893028884604,288.60197831942514,0.20058515361143767,0.4351770190340039,0.6418339271877297,0.00667319951519182,0.16084429452483648,1.559902593307034,0.13252610838412565,0.2941981842295972,0.22955611835283,0.002386713622967089,0.05752701804359631,0.5579094048472445,0.047398832832606166,0.10522191230075598,0.02777899545454545,0.08789294095483381,0.2331909090909091,-0.17792363636363634,0.09207349637913907,0.4111145454545454,0.02424363636363637,0.12846045454545454,0.2290407272727273,0.086613531895803,-0.5963720698791106,0.007705856147015676,0.07478288636363628,0.06400535500418314,1.231210787070001,2.5326605186217592,3.1182389505134136,3.6433031123047233,0.7635029046086185,1.7654296038841084,11.11159818181818,0.006798849184373403,1.9234548010328183,0.14972836349050245,0.5127202577880421,1.582438770643079,3.1324037047943722,4.14270622546871,21.335367778779908,2323.727667096207,277.2745472267571,0.18835491336784874,0.4296380154075805,2.0506904653864195,0.016775880050537376,0.2384552129563651,1.6171140530288044,0.3033095733532488,1.0032036228933832,0.3921352569420959,0.003207901994515617,0.04559766467934817,0.30922630469715146,0.057999185877846124,0.19183368580904284,0
0.009566580000000002,0.06583758917159961,0.16167692307692308,-0.19463815384615385,0.06644750657816219,0.35631507692307696,0.01272553846153846,0.08490646153846154,0.16789366153846152,-0.367773894923536,0.07470933643570278,0.00432375167755851,0.05290121076923072,0.04475410146076201,1.2560677839307697,2.433152595225564,3.0562045882503748,3.6125610346276913,0.6011118317324528,1.2005748198721893,10.890863808729264,0.01353584406217549,1.342652349776324,0.17514876863203907,0.4661818637815364,1.6231965059716909,1.448623013177025,4.826755958670203,34.14861555567105,2745.923097184581,331.64712624814723,0.1889950879284542,0.482566141684851,0.3162471382903595,0.006898641434267432,0.16330744893196336,1.4112346444633057,0.2477332584366798,0.12315481846073513,0.13940337253771307,0.003040956787986222,0.07198676726283605,0.6220795228180642,0.10920210030208133,0.05428728029131904,0.027968527272727254,0.08128170904251825,0.2210690909090909,-0.15943272727272728,0.08586290207135848,0.38050181818181816,0.030715454545454542,0.12846045454545454,0.2109196363636364,0.08590953934636764,-0.7583601331715584,0.006590199434310409,0.07101125454545451,0.06139564394114092,1.2091449816084772,2.57467527390777,3.113155686717011,3.6007292491471623,0.7297831468838382,1.6520550853684812,15.804316161813722,0.0042976352562025,1.8060646296762295,0.22135067162521171,0.4583901682767597,1.7673230646473128,2.7430010101425726,5.671012718938247,44.06315070631987,2754.9292355772723,314.29390640703673,0.1757670746589476,0.47092371624036605,1.6906505814388073,0.017703076723694082,0.24014712165518756,2.27917936466235,0.06733004350924614,0.17060063290656785,0.3785933546935565,0.003964312483491932,0.053776992955022286,0.5103846833220278,0.015077454397546215,0.038203202148355465,0
0.007696864615384617,0.07356992527845489,0.20548615384615385,-0.1992276923076923,0.0738799316162468,0.40471384615384615,0.011995384615384616,0.09737123076923077,0.1877329846153846,-0.0992550459754243,-0.04546815754137734,0.005399002570713744,0.059052756923076925,0.05015095136376965,1.2510835304858672,2.7813527889211764,3.4797046666902185,4.097353056289225,0.7163624557877801,1.3014637756126304,10.837963155372881,0.02068797645012261,1.4855918441127032,0.1819730772724488,0.6126840060650247,2.164161330872471,1.7023195570169678,3.776877817070816,22.877905859083967,2636.79919843463,301.36085872480254,0.1869845066715472,0.4467998009809442,0.8303109605554162,0.012199264338118592,0.14430058815946728,1.5157051189807549,0.19600969629236756,0.3121935963299645,0.27578492001367605,0.0040519435483101565,0.04792894235295241,0.5034362243307137,0.06510394416296242,0.10369402559138538,0.027663427272727227,0.08445615000383652,0.2488054545454545,-0.18306,0.08877090952986981,0.4318654545454545,0.02229181818181818,0.11962590909090905,0.2198569090909091,0.22548411096845006,-0.37757092390284,0.0071150091702868595,0.07123109090909087,0.06093111328582398,1.2462382422749114,2.8027814051148807,3.4929333717911764,4.083389275661581,0.788013269722223,1.6844012070795698,14.257082234234801,0.005730415887628353,1.8596161807398377,0.21671008632609215,0.4441822503024863,1.8716389774582052,2.8514647501619215,4.6787918273621525,30.30418311405411,2716.405819471514,297.83318662319317,0.17216186542652565,0.4626805860693825,1.9330391483664384,0.016766059396246917,0.2396557086801181,2.0470558030293096,0.4064232034511782,0.4216367722307579,0.38167832470896,0.0033104562148874605,0.04731998804745685,0.4041908981234304,0.0802482078788652,0.08325212502640028,0
0.014627589230769225,0.07160468164413869,0.17085599999999998,-0.184416,0.0729957445607562,0.355272,0.014290153846153843,0.10076123076923076,0.18956879999999998,-0.17537034550839894,-0.4766332209329796,0.005114412357275056,0.05935785692307687,0.05021443428747645,1.2297570758889251,2.3406295946168783,2.878405806015132,3.4025276282483525,0.6462790466639831,1.341363935574707,10.421733395356972,0.013954438615504284,1.4889371423325342,0.12769170279328912,0.5332800167961218,1.7369794477576084,1.8082987011662972,4.279155702340118,25.72308887201693,2490.18207720117,294.4183818092268,0.19671215678677112,0.4471402489103277,3.7578563709404187,0.006949046867393742,0.17118380416403212,1.4766875029532316,0.3385062896952005,0.21416945714273625,0.6299470800305979,0.0011649013030306337,0.028696343589809725,0.24754404872857555,0.05674539623559874,0.03590223011238767,0.02364730454545456,0.07813072488913032,0.2861981818181818,-0.14053090909090907,0.08153737890401673,0.4267290909090909,0.01643636363636363,0.11094545454545454,0.20777618181818186,0.4840426499481697,-0.1863169920237966,0.0060891491462717155,0.06448344999999996,0.054706593412178726,1.2644698586073913,3.5100243062152563,4.438319938188512,5.231511669203455,0.7245471419026743,1.5355933635597667,12.005999100258752,0.004063629373044093,1.6979445041131738,0.18660517859469106,0.5613440242648453,1.3601431893070417,2.369896460511355,4.464544743859432,26.17242154064149,2537.408147305081,298.27434777570517,0.18317808929559373,0.453500900442084,1.0281255404783,0.010734565613391716,0.2418959436235345,1.5363843153247765,0.1979258506745966,0.7452907356591761,0.2734116877129693,0.002854666658565497,0.06432792066060708,0.4085740623010503,0.052634857071823485,0.19819680559498434,0
0.008887536923076925,0.06938407984354758,0.1802436923076923,-0.19046584615384607,0.06986489441740751,0.3707095384615384,0.01053507692307692,0.09408553846153844,0.1767180923076923,-0.09715551229035092,-0.1492043631865707,0.004802115159396446,0.05553602307692309,0.046407212048459344,1.2580103966147784,2.5798892821740647,3.245527539090012,3.883958642451484,0.5890241224117775,1.2794864583136727,11.438453624783897,0.006383825583916011,1.4085577779384948,0.12381188002615436,0.3790794579450413,1.5503433941823408,1.6453121577970506,4.452626162623192,30.247906749634843,2179.4798042579046,285.30307500752264,0.2225648827980468,0.4139632816260528,0.6119412142689838,0.005636263912803028,0.1484338275583608,1.0536412850236556,0.27805582988052785,0.4514795345636798,0.24005339151975166,0.00221100366541749,0.05822788674923295,0.4133242834727263,0.10907623712581004,0.17710719746706144,0.02948015909090905,0.0858332646969925,0.2753090909090909,-0.1653909090909091,0.09065324448274276,0.4407,0.026503636363636358,0.1183931818181818,0.2297803636363637,0.21156977023339246,-0.4170315492989616,0.007348930955222619,0.07286394090909086,0.06203129895874612,1.2441441315375303,3.0369469121593347,3.778399678554059,4.438228693101929,0.7746388157005659,1.742057356212321,11.792063636363634,0.0032161462980902803,1.9065227843179415,0.19099285533631344,0.4571170962424885,1.7568633189317922,3.0500139018426746,3.9655033427030606,19.69093725692871,2399.6439174572856,275.30512859561014,0.18437021913579146,0.4357572312887416,8.141022297697827,0.010193868577916394,0.2400651097008216,2.002470033424221,0.2183117230110108,0.6461024323626965,0.7231215710206207,0.0009054644479877152,0.0213236437545671,0.17786823614288844,0.01939141183295654,0.05738967280097959,0
0.012387581538461536,0.08019598764101718,0.1787833846153846,-0.18358153846153846,0.08104794950525229,0.36236492307692303,0.010326461538461538,0.12052753846153845,0.21627156923076926,-0.05043971680461964,-0.6947203549931751,0.006415317942633886,0.0671126123076923,0.05830280308911965,1.2076411082565288,2.205896456440253,2.663931241354657,3.0664629339022085,0.5826231849624923,1.5327872726814902,16.85725482270916,0.005652371130258568,1.6397824852553462,0.1337572704897434,0.3562534471234497,1.4548437903176619,2.3612430384867946,6.987441009813392,66.75996102754465,2356.906328642512,304.25719523297636,0.2152388278091144,0.4303982555891471,0.5436079369501986,0.006950740562118801,0.15627432933444765,1.9542752947807909,0.2437732363684162,0.2592577608174488,0.17180278287812936,0.002196723944715515,0.049389206534949916,0.6176325092620483,0.07704251088434483,0.08193626649581219,0.025752186363636343,0.07555492274134963,0.2087418181818181,-0.16292545454545454,0.07973361955337686,0.3716672727272726,0.02208636363636363,0.10473045454545454,0.21083745454545447,0.2337142929512773,-0.4416261481665966,0.005694274984575185,0.06308841363636357,0.05297938283512632,1.2638393479499244,2.6179899940711717,3.3087187670463347,3.940057566005061,0.6588781075675361,1.5408204555625198,12.110687304821852,0.002829732764835529,1.6757828131687202,0.13906432807125674,0.40202321192802737,1.6805003226497146,2.3860579661104437,4.7315442945946105,29.28227990685853,2488.052063643172,314.3300100375832,0.2015553636676347,0.4322033249210532,0.8616497217438459,0.018429549945032386,0.23356545906524026,1.6674394356146702,0.09004378113996382,0.26100063647198024,0.2751003666167322,0.005884033637472704,0.07457083986264501,0.5323662138721849,0.028748430572260862,0.0833301154387044,0
0.010592967692307696,0.05752225105607873,0.15249784615384615,-0.1341396923076923,0.058418732506555,0.28663753846153844,0.008344615384615384,0.08094276923076922,0.1573377230769231,0.1210329497134189,-0.5392324082971459,0.003300537343142152,0.04758569076923078,0.041005005877873264,1.2276533462519144,2.610427162840871,3.2046996416084865,3.719005591854716,0.5262486267891728,1.06444216839545,10.579077766547838,0.008138669763087558,1.1874235752484863,0.13923591037929398,0.3802857700658022,1.5654884844979418,1.1387307837772938,5.240551758115903,42.47523571683085,2692.0710809185707,363.84018381532434,0.2151958285329537,0.4529556339737152,0.4354559759170369,0.007177228865257894,0.1314521890250812,0.9799856753466021,0.227268686219953,0.17091611289056535,0.22305271711343128,0.003676377150111097,0.06733348387470271,0.5019760428318155,0.11641337076475985,0.08754800826517953,0.028401522727272713,0.06456571676933354,0.22374,-0.11772545454545455,0.07046244706019474,0.34146545454545457,0.028660909090909088,0.09656363636363637,0.16678800000000005,0.1805163090947645,-0.4572270181952005,0.004158309952482953,0.057299731818181814,0.049328668856547866,1.2297168734363302,3.1753083995062386,3.904730317236929,4.5356991215525335,0.5785976233342051,1.4049432723427775,11.36060909090909,0.004020081041566675,1.5194212082991414,0.12616507723842416,0.3330070176921443,1.3330095261782926,1.9837845211067664,4.6360265845489765,27.89253755935525,2491.132257146836,327.4951508334304,0.2069092499106314,0.4492796762561346,0.5231559044035275,0.014046156214433246,0.22861004371349916,1.2399371780905777,0.10441687350041984,0.2009754091175291,0.22636255273894315,0.006077583661211261,0.09891650393538044,0.5365042093685528,0.04517978261475007,0.08695936768116233,0
